-3.493812088019751078e-09	1.117396901858151575e-09	2.154330845660628090e-09
-3.506435640685916938e-09	1.122344081561092528e-09	2.129860751191414867e-09
-3.518334356494834741e-09	1.127613852291983044e-09	2.106572526601913915e-09
-3.529538448778433027e-09	1.133182869761388352e-09	2.084406552453166211e-09
-3.540076269625813860e-09	1.139029328263889196e-09	2.063306756468664659e-09
-3.549974190534625593e-09	1.145132816349200010e-09	2.043220345693257681e-09
-3.559256959069976512e-09	1.151474277039103683e-09	2.024097814819684508e-09
-3.567947520072267859e-09	1.158035895879961021e-09	2.005892357307778730e-09
-3.576067536768362345e-09	1.164801038030150260e-09	1.988559874636463600e-09
-3.583637249217793400e-09	1.171754166843597253e-09	1.972059030426921493e-09
-3.590675675772364303e-09	1.178880519129662694e-09	1.956350471436318480e-09
-3.597200509223656195e-09	1.186166453948086282e-09	1.941397365553167195e-09
-3.603228692731602602e-09	1.193599180604469637e-09	1.927164739364464948e-09
-3.608775904264290549e-09	1.201166559735193098e-09	1.913619507761434137e-09
-3.613856921584163058e-09	1.208857225432073911e-09	1.900730600227595122e-09
-3.618485886388196997e-09	1.216660632426717474e-09	1.888468422842990594e-09
-3.622675891212802948e-09	1.224566612001436321e-09	1.876805035920069856e-09
-3.625448978600377867e-09	1.230250066766507008e-09	1.868859494150108752e-09
-3.628023194599898026e-09	1.235943658528522766e-09	1.861188341408427927e-09
-3.631200424606789525e-09	1.244060308473279649e-09	1.850868278548603698e-09
-3.633978552334630270e-09	1.252249479111174427e-09	1.841061989897117160e-09
-3.636367973865660035e-09	1.260503515454485272e-09	1.831747464357368537e-09
-3.638378408277200490e-09	1.268815173297951689e-09	1.822903769136784530e-09
-3.640019169877811603e-09	1.277177570183998324e-09	1.814511002562451353e-09
-3.641299040994355565e-09	1.285584243689486805e-09	1.806550256148552616e-09
-3.642226336271956925e-09	1.294029097764775229e-09	1.799003734407710437e-09
-3.642809018785307123e-09	1.302506203818928808e-09	1.791854186324517890e-09
-3.643054651928713854e-09	1.311010233706598181e-09	1.785085524304731436e-09
-3.642970387388971893e-09	1.319535887963264474e-09	1.778682230206095680e-09
-3.642563146018716075e-09	1.328078318615001239e-09	1.772629737439863171e-09
-3.641839385152661930e-09	1.336632817391015804e-09	1.766913933221043356e-09
-3.640805449252754152e-09	1.345194978556253889e-09	1.761521560561512589e-09
-3.639467195208184880e-09	1.353760648951471529e-09	1.756439905094744726e-09
-3.637830324476633872e-09	1.362325695308812932e-09	1.751656894070462456e-09
-3.635900250783124874e-09	1.370886498301217449e-09	1.747160931671766552e-09
-3.633682288395347650e-09	1.379439353484580578e-09	1.742941102093430266e-09
-3.631181318131128874e-09	1.387980869590100932e-09	1.738986885972225584e-09
-3.628402135228797434e-09	1.396507732602067832e-09	1.735288294076511644e-09
-3.625349286051591525e-09	1.405016977762394100e-09	1.731835670935397998e-09
-3.622027158293566842e-09	1.413505415030311577e-09	1.728620023048564696e-09
-3.618440060082507984e-09	1.421970471001311672e-09	1.725632536864202871e-09
-3.614591830939756285e-09	1.430409209598106051e-09	1.722865034664573067e-09
-3.610486584241569673e-09	1.438819268358597651e-09	1.720309410896386767e-09
-3.606127853272868692e-09	1.447198009115381572e-09	1.717958155363543896e-09
-3.601519299919118251e-09	1.455543229463475597e-09	1.715803998880722105e-09
-3.596664453301806432e-09	1.463852560927112401e-09	1.713840022214240113e-09
-3.591566467379461242e-09	1.472123941729597701e-09	1.712059578135011264e-09
-3.586228637201643513e-09	1.480355202772755491e-09	1.710456336290195390e-09
-3.580654077406388439e-09	1.488544486745925707e-09	1.709024319285218933e-09
-3.574845709730621637e-09	1.496689843819920730e-09	1.707757555045395332e-09
-3.568806438795474136e-09	1.504789351921189147e-09	1.706650660145605645e-09
-3.562538896291964841e-09	1.512841391049240875e-09	1.705698321937312390e-09
-3.556045954922217117e-09	1.520844250535452418e-09	1.704895445884634150e-09
-3.549330051625723612e-09	1.528796268746009561e-09	1.704237170598479140e-09
-3.542393711234819758e-09	1.536695875177986527e-09	1.703718952953779727e-09
-3.535239363287417512e-09	1.544541586295805574e-09	1.703336289839621104e-09
-3.527869313809304204e-09	1.552332005068847786e-09	1.703085018150979916e-09
-3.520285797124270158e-09	1.560065602164876228e-09	1.702961040933576058e-09
-3.512490986494026201e-09	1.567741092038208911e-09	1.702960561918622986e-09
-3.504487090337065580e-09	1.575357184054517463e-09	1.703079850756689552e-09
-3.496275971977744471e-09	1.582912560749166826e-09	1.703315392666740138e-09
-3.487859767207560260e-09	1.590406021230897634e-09	1.703663843795779456e-09
-3.479240306044270945e-09	1.597836331301844067e-09	1.704122031450285894e-09
-3.470419509636162730e-09	1.605202382589290025e-09	1.704686850706466488e-09
-3.461399041467401784e-09	1.612502992243120929e-09	1.705355422848536916e-09
-3.452180794468382073e-09	1.619737114803386306e-09	1.706124939012312415e-09
-3.442766378462352405e-09	1.626903627094395001e-09	1.706992755710444423e-09
-3.433157488389842426e-09	1.634001500078202901e-09	1.707956415880624358e-09
-3.423355643868571597e-09	1.641029779194283195e-09	1.709013510801458602e-09
-3.413362439919088502e-09	1.647987330164844595e-09	1.710161775386748671e-09
-3.403179414662739240e-09	1.654873349003314702e-09	1.711398999251773566e-09
-3.392807909619056432e-09	1.661686784004695886e-09	1.712723274316380580e-09
-3.382249426364636875e-09	1.668426704200700648e-09	1.714132561817869793e-09
-3.371505361467660856e-09	1.675092254719666286e-09	1.715625088753268465e-09
-3.360576950976295066e-09	1.681682422945609552e-09	1.717199159719431509e-09
-3.349465607649383173e-09	1.688196416919461524e-09	1.718853113429532709e-09
-3.338172453737321347e-09	1.694633378762616935e-09	1.720585499886020057e-09
-3.326698875631244431e-09	1.700992380051138570e-09	1.722394909568313090e-09
-3.315045931743636253e-09	1.707272627669385919e-09	1.724279986153882214e-09
-3.303214841469453543e-09	1.713473274609709601e-09	1.726239507472213923e-09
-3.291206744637798421e-09	1.719593470395081524e-09	1.728272309061331800e-09
-3.279022702436715005e-09	1.725632407106886744e-09	1.730377437285848507e-09
-3.266663764027004495e-09	1.731589317766075179e-09	1.732553878489035388e-09
-3.254130982732762001e-09	1.737463352358143394e-09	1.734800791445655129e-09
-3.241425419742161508e-09	1.743253733726974357e-09	1.737117337821675934e-09
-3.228547976648732011e-09	1.748959689226685173e-09	1.739502862701115031e-09
-3.215499612870461514e-09	1.754580352420863654e-09	1.741956769975300940e-09
-3.202281325294850016e-09	1.760115000739217788e-09	1.744478462899218957e-09
-3.188893923922198289e-09	1.765562885359493915e-09	1.747067609215545695e-09
-3.175338312196492541e-09	1.770923196281477083e-09	1.749723679833620775e-09
-3.163007302578988870e-09	1.775667234989919893e-09	1.752169396890537888e-09
2.019362444526566228e-05	-3.806278961143976944e-08	1.366319635554736742e-05
-3.133543042636403504e-09	1.786542627724158796e-09	1.758091360745216459e-09
-3.119204439183686960e-09	1.791600321224280117e-09	1.761018172836513680e-09
-3.104701698971231300e-09	1.796566751269274869e-09	1.764011219908274405e-09
-3.090035619971835060e-09	1.801441005278946567e-09	1.767070667510941847e-09
-3.075206909952676852e-09	1.806222498940604524e-09	1.770196669977081722e-09
-3.060216286395385761e-09	1.810910292959310352e-09	1.773389588736330083e-09
-3.045064322452517766e-09	1.815503664533567407e-09	1.776649774694286652e-09
-3.029751811008592286e-09	1.820001890601864332e-09	1.779977729504210801e-09
-3.014279269704851940e-09	1.824404032389534320e-09	1.783373950908721630e-09
-2.998647391505581972e-09	1.828709466682761624e-09	1.786839150964871590e-09
-2.982856778244180010e-09	1.832917311208413811e-09	1.790374020304926702e-09
-2.966907948487317662e-09	1.837026692497080998e-09	1.793979345538343743e-09
-2.950801481863932563e-09	1.841036873703282431e-09	1.797656070008652767e-09
-2.934537976506678732e-09	1.844947091628197281e-09	1.801405179408319901e-09
-2.918117919063237487e-09	1.848756360818737220e-09	1.805227704097989933e-09
-2.901541755936016853e-09	1.852463961451543872e-09	1.809124966356320755e-09
-2.884810145857111536e-09	1.856069023996327253e-09	1.813098068643304846e-09
-2.867923383035700239e-09	1.859570661864879998e-09	1.817148572759448173e-09
